Name of the Political Party,Prefix,Denominations,Journal Date,对应的local_node_id,Round
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,102,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,102,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,102,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-10-13,54,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-11,47,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,213,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,213,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,213,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,31,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,31,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,31,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,31,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,31,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,31,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-11,128,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-11,128,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-11,128,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-11,128,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-11,128,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
BIJU JANATA DAL,OC,10000000,2023-10-12,102,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,TT,10000,2023-10-11,260,22
SHIVSENA,TT,10000,2023-10-11,260,22
SHIVSENA,TT,10000,2023-10-11,260,22
SHIVSENA,TT,10000,2023-10-11,260,22
SHIVSENA,TT,10000,2023-10-11,260,22
SHIVSENA,TT,10000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
SHIVSENA,OT,1000,2023-10-11,260,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,116,22
SHIVSENA,OC,10000000,2023-10-12,90,22
SHIVSENA,TL,1000000,2023-10-11,260,22
SHIVSENA,OL,100000,2023-10-11,260,22
SHIVSENA,OL,100000,2023-10-11,260,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-13,175,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-13,175,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-13,175,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-13,175,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-13,175,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-13,175,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,90,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,90,22
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-12,61,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-08,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-11-10,167,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-15,38,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-15,38,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-15,38,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-16,167,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-16,167,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-16,167,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-16,167,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-16,167,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-17,237,23
BIJU JANATA DAL,OC,10000000,2023-11-17,102,23
BIJU JANATA DAL,OC,10000000,2023-11-17,102,23
BIJU JANATA DAL,OC,10000000,2023-11-17,102,23
BIJU JANATA DAL,OC,10000000,2023-11-17,102,23
BIJU JANATA DAL,OC,10000000,2023-11-17,102,23
TELUGU DESAM PARTY,OC,10000000,2023-11-20,294,23
TELUGU DESAM PARTY,OC,10000000,2023-11-20,294,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BIJU JANATA DAL,OC,10000000,2023-11-15,38,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,44,23
BHARATIYA JANATA PARTY,TL,1000000,2023-11-20,44,23
BHARATIYA JANATA PARTY,TL,1000000,2023-11-20,44,23
BHARATIYA JANATA PARTY,TL,1000000,2023-11-20,44,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-11-20,35,23
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,111,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,111,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,111,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,111,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,111,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2024-01-11,167,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
SHIVSENA,OC,10000000,2024-01-10,90,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,61,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,343,25
BHARATIYA JANATA PARTY,OC,10000000,2024-01-11,44,25
