Name of the Political Party,Prefix,Denominations,Journal Date,¶ÔÓ¦µÄlocal_node_id
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,3763
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,3763
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,3763
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,3763
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,3763
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2906
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2906
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2906
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2906
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2906
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2417
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2417
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2417
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2417
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2417
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2083
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2083
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2083
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2083
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2083
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,06/Jul/2023,1167
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,12/Jul/2023,1653
BIJU JANATA DAL,OC,10000000,10/Jul/2023,2995
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,10/Jul/2023,102
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,269
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,11/Jul/2023,2727
BIJU JANATA DAL,OC,10000000,12/Jul/2023,102
BIJU JANATA DAL,OC,10000000,12/Jul/2023,102
BIJU JANATA DAL,OC,10000000,12/Jul/2023,102
BIJU JANATA DAL,OC,10000000,12/Jul/2023,102
BIJU JANATA DAL,OC,10000000,12/Jul/2023,102
BIJU JANATA DAL,TL,1000000,10/Jul/2023,2995
BIJU JANATA DAL,TL,1000000,10/Jul/2023,2995
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
BIJU JANATA DAL,TL,1000000,11/Jul/2023,269
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
TELUGU DESAM PARTY,OC,10000000,12/Jul/2023,21
TELUGU DESAM PARTY,OC,10000000,12/Jul/2023,21
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,04/Jul/2023,2997
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,05/Jul/2023,3852
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,05/Jul/2023,3852
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,04/Jul/2023,3142
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,2440
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,05/Jul/2023,3512
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,2734
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,2734
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,2734
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,06/Jul/2023,892
BHARAT RASHTRA SAMITHI,OC,10000000,11/Jul/2023,385
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1013
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1013
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1013
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1013
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1013
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,14
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1312
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,2573
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,2869
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,2869
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,1531
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,1531
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,3877
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,492
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,492
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,492
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,492
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2309
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2309
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2309
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2309
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2309
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2460
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2460
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,385
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,385
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,385
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,385
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,385
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,899
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,3369
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,3213
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2573
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2573
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2573
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2573
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2573
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2497
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2708
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2708
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2611
BHARAT RASHTRA SAMITHI,TL,1000000,12/Jul/2023,2611
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,10/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,11/Jul/2023,2107
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1962
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3369
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3369
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3369
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3213
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3213
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1185
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1185
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1185
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1185
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1185
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1533
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1085
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,1
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,460
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2238
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2238
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2238
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2238
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2238
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,501
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,2929
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,3459
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
BHARAT RASHTRA SAMITHI,OL,100000,12/Jul/2023,808
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,11/Jul/2023,1653
TELUGU DESAM PARTY,TL,1000000,12/Jul/2023,726
TELUGU DESAM PARTY,TL,1000000,12/Jul/2023,726
TELUGU DESAM PARTY,OL,100000,12/Jul/2023,726
TELUGU DESAM PARTY,OL,100000,12/Jul/2023,726
TELUGU DESAM PARTY,OL,100000,12/Jul/2023,726
TELUGU DESAM PARTY,OL,100000,12/Jul/2023,726
TELUGU DESAM PARTY,OL,100000,12/Jul/2023,726
AAM AADMI PARTY,OC,10000000,12/Jul/2023,2155
AAM AADMI PARTY,OC,10000000,12/Jul/2023,2155
AAM AADMI PARTY,OC,10000000,12/Jul/2023,2155
AAM AADMI PARTY,OC,10000000,12/Jul/2023,2155
AAM AADMI PARTY,OC,10000000,12/Jul/2023,2155
BHARAT RASHTRA SAMITHI,OC,10000000,07/Jul/2023,523
BHARAT RASHTRA SAMITHI,OC,10000000,07/Jul/2023,523
BHARAT RASHTRA SAMITHI,OC,10000000,10/Jul/2023,2998
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1112
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1112
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1112
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1112
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,1112
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,942
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,942
BHARAT RASHTRA SAMITHI,OC,10000000,12/Jul/2023,942
